Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
9/10/2009,2009091000,7,1,3,0:12,1,2712,45,PIT,24,76,7,3,0,1,PIT,TEN,(:12) (Shotgun) B.Roethlisberger pass deep right intended for S.Holmes INTERCEPTED by V.Fuller at PIT 44. V.Fuller to PIT 44 for no gain (S.Holmes).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Incomplete Pass,Deep,20,0,0,right,1,V.Fuller,NA,None,0,NA,NA,NA,00-0024240,0,NA,NA,NA,S.Holmes,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.048283991,0.210246856,0.00633862,0.312431873,0.162082975,0.003949252,0.256666432,0,0,-0.53962847,-2.872685551,3.165752874,-6.038438425,0.456089067,0.543910933,0.421319427,0.578680573,0.456089067,-0.03476964,0.096363774,-0.131133415,2009
9/10/2009,2009091000,8,1,1,0:06,1,2706,6,PIT,44,44,10,1,0,0,TEN,PIT,(:06) C.Johnson up the middle to PIT 43 for 1 yard (B.Keisel; A.Smith).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Johnson,00-0026164,1,middle,NA,NA,None,0,NA,NA,NA,B.Keisel,A.Smith,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.022663127,0.067689335,2.80E-04,0.101806636,0.327159372,0.003139449,0.477261736,0,0,3.412314021,-0.431975911,NA,NA,0.421319427,0.578680573,0.436098201,0.563901799,0.578680573,-0.014778774,NA,NA,2009
9/10/2009,2009091000,8,1,NA,0:00,0,2700,6,PIT,44,44,0,1,0,0,,NA,END QUARTER 1,1,0,0,0,NA,NA,NA,0,0,NA,Quarter End,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,PIT,TEN,0,None,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
9/10/2009,2009091000,8,2,2,15:00,15,2700,0,PIT,43,43,9,12,0,1,TEN,PIT,(15:00) K.Collins pass short right to C.Johnson to PIT 32 for 11 yards (K.Fox).,1,11,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,0,11,0,right,0,NA,NA,None,0,NA,NA,C.Johnson,00-0026164,1,NA,NA,NA,K.Fox,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.024521338,0.077686369,4.87E-04,0.118201844,0.348729555,0.00340373,0.426969814,0,0,2.98033811,1.02284366,-0.8337438,1.85658746,0.436098201,0.563901799,0.401950656,0.598049344,0.563901799,0.034147545,-0.027297696,0.061445241,2009
9/10/2009,2009091000,8,2,1,14:22,15,2662,38,PIT,32,32,10,10,0,0,TEN,PIT,(14:22) C.Johnson left tackle to PIT 34 for -2 yards (J.Harrison).,1,-2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Johnson,00-0026164,1,left,tackle,NA,None,0,NA,NA,NA,J.Harrison,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.018947827,0.046443492,9.31E-05,0.06961327,0.352511673,0.002855628,0.509535009,0,0,4.00318177,-0.630259712,NA,NA,0.401950656,0.598049344,0.42406841,0.57593159,0.598049344,-0.022117754,NA,NA,2009
9/10/2009,2009091000,8,2,2,13:49,14,2629,33,PIT,34,34,12,10,0,0,TEN,PIT,(13:49) K.Collins pass incomplete short right to C.Johnson (L.Woodley).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Short,0,0,0,right,0,NA,NA,None,0,NA,NA,C.Johnson,00-0026164,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.025169245,0.060037815,2.56E-04,0.091853863,0.3866053,0.003167628,0.43291041,0,0,3.372922058,-0.801300301,-0.80138226,8.20E-05,0.42406841,0.57593159,0.450820509,0.549179491,0.57593159,-0.0267521,-0.026753943,1.84E-06,2009
9/10/2009,2009091000,8,2,3,13:44,14,2624,5,PIT,34,34,12,0,0,0,TEN,PIT,(13:44) (Shotgun) K.Collins sacked at PIT 44 for -10 yards (J.Farrior).,1,-10,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0003292,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,J.Farrior,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.029072671,0.075249953,3.81E-04,0.118709832,0.446245332,0.004403795,0.325937076,0,0,2.571621757,-2.008789751,NA,NA,0.450820509,0.549179491,0.512923757,0.487076243,0.549179491,-0.062103247,NA,NA,2009
9/10/2009,2009091000,8,2,4,13:13,14,2593,31,PIT,44,44,22,0,0,1,TEN,PIT,"(13:13) (Punt formation) C.Hentrich punts 39 yards to PIT 5, Center-K.Amato, fair catch by S.Logan.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,S.Logan,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.054831924,0.140397687,0.001760312,0.202670236,0.441611938,0.005938757,0.152789145,0,0,0.562832007,0.201258303,NA,NA,0.512923757,0.487076243,0.447644825,0.552355175,0.487076243,0.065278932,NA,NA,2009
9/10/2009,2009091000,9,2,1,13:04,14,2584,9,PIT,5,95,10,8,0,0,PIT,TEN,"(13:04) B.Roethlisberger pass short left to H.Miller to PIT 13 for 8 yards (C.Hope, C.Finnegan).",1,8,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,5,3,0,left,0,NA,NA,None,0,NA,NA,H.Miller,00-0023465,1,NA,NA,NA,C.Hope,C.Finnegan,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.102401075,0.201966208,0.018191174,0.304635006,0.146225197,0.002821855,0.223759486,0,0,-0.76409031,0.7842165,0.059943132,0.724273369,0.447644825,0.552355175,0.472068762,0.527931238,0.447644825,0.024423937,0.001890967,0.02253297,2009
9/10/2009,2009091000,9,2,2,12:23,13,2543,41,PIT,13,87,2,8,0,0,PIT,TEN,(12:23) W.Parker right guard to PIT 13 for no gain (N.Harper; J.Kearse).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,guard,NA,None,0,NA,NA,NA,N.Harper,J.Kearse,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.112435526,0.182421988,0.007418063,0.264515115,0.145615282,0.003233985,0.284360039,0,0,0.02012619,-0.650841372,NA,NA,0.472068762,0.527931238,0.454525712,0.545474288,0.472068762,-0.017543051,NA,NA,2009
9/10/2009,2009091000,9,2,3,11:39,12,2499,44,PIT,13,87,2,16,0,1,PIT,TEN,(11:39) (Shotgun) B.Roethlisberger pass short right to H.Miller to PIT 21 for 8 yards (D.Thornton).,1,8,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,5,3,0,right,0,NA,NA,None,0,NA,NA,H.Miller,00-0023465,1,NA,NA,NA,D.Thornton,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.121056175,0.21008725,0.009946379,0.298197854,0.101245612,0.002635929,0.256830801,0,0,-0.630715181,1.302821072,1.040236597,0.262584476,0.454525712,0.545474288,0.496017445,0.503982555,0.454525712,0.041491733,0.031426567,0.010065167,2009
9/10/2009,2009091000,9,2,1,10:59,11,2459,40,PIT,21,79,10,25,0,0,PIT,TEN,"(10:59) B.Roethlisberger pass short left to S.Holmes to PIT 30 for 9 yards (C.Finnegan, S.Tulloch).",1,9,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Short,9,0,0,left,0,NA,NA,None,0,NA,NA,S.Holmes,00-0024240,1,NA,NA,NA,C.Finnegan,S.Tulloch,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.127927953,0.148078515,0.005063593,0.22177745,0.19652414,0.003012019,0.297616331,0,0,0.672105891,1.152243987,1.152243987,0,0.496017445,0.503982555,0.534517749,0.465482251,0.496017445,0.038500305,0.038500305,0,2009
9/10/2009,2009091000,9,2,2,10:19,11,2419,40,PIT,30,70,1,33,0,0,PIT,TEN,"(10:19) W.Parker right guard to PIT 35 for 5 yards (M.Griffin, T.Brown). PENALTY on PIT-H.Ward, Offensive Holding, 10 yards, enforced at PIT 35.",1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,guard,NA,None,0,NA,NA,NA,M.Griffin,T.Brown,NA,NA,0,NA,NA,0,0,NA,1,PIT,NA,H.Ward,10,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.130879692,0.115209991,0.001837829,0.164416748,0.193329689,0.003139737,0.391186314,0,0,1.824349878,-1.250624909,NA,NA,0.534517749,0.465482251,0.49832413,0.50167587,0.534517749,-0.036193619,NA,NA,2009
9/10/2009,2009091000,9,2,2,9:54,10,2394,25,PIT,25,75,6,10,0,0,PIT,TEN,"(9:54) B.Roethlisberger pass incomplete deep left to H.Ward. PENALTY on PIT-M.Starks, Offensive Holding, 10 yards, enforced at PIT 25 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,B.Roethlisberger,None,1,Incomplete Pass,Deep,0,0,0,left,0,NA,NA,None,0,NA,NA,H.Ward,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,PIT,NA,M.Starks,10,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.155230116,0.147993174,0.004039721,0.219089892,0.18501619,0.003210349,0.285420558,0,0,0.573724969,-1.247431354,NA,NA,0.49832413,0.50167587,0.461757486,0.538242514,0.49832413,-0.036566645,NA,NA,2009
9/10/2009,2009091000,9,2,2,9:43,10,2383,11,PIT,15,85,16,33,0,1,PIT,TEN,(9:43) (Shotgun) B.Roethlisberger pass deep right to S.Holmes to PIT 33 for 18 yards (N.Harper; M.Griffin) [W.Hayes].,1,18,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Complete,Deep,17,1,1,right,0,NA,NA,None,0,NA,NA,S.Holmes,00-0024240,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.17970997,0.184262299,0.009577942,0.277896974,0.14534985,0.002991019,0.200211946,0,0,-0.673706384,2.295051952,2.242325632,0.05272632,0.461757486,0.538242514,0.535497691,0.464502309,0.461757486,0.073740205,0.068501911,0.005238295,2009
9/10/2009,2009091000,9,2,1,8:59,9,2339,44,PIT,33,67,10,33,0,0,PIT,TEN,"(8:59) W.Parker right tackle to PIT 34 for 1 yard (K.Bulluck, W.Hayes).",1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,right,tackle,NA,None,0,NA,NA,NA,K.Bulluck,W.Hayes,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.155654639,0.108593125,0.001795317,0.161617788,0.227424549,0.002927126,0.341987456,0,0,1.621345568,-0.510425205,NA,NA,0.535497691,0.464502309,0.523406047,0.476593953,0.535497691,-0.012091644,NA,NA,2009
9/10/2009,2009091000,9,2,2,8:18,9,2298,41,PIT,34,66,9,33,0,0,PIT,TEN,(8:18) W.Parker left end to PIT 38 for 4 yards (C.Finnegan).,1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,W.Parker,00-0022250,1,left,end,NA,None,0,NA,NA,NA,C.Finnegan,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.183313297,0.120208956,0.002271081,0.179227551,0.214647651,0.003116192,0.297215273,0,0,1.110920363,-0.217015492,NA,NA,0.523406047,0.476593953,0.520211201,0.479788799,0.523406047,-0.003194846,NA,NA,2009
9/10/2009,2009091000,9,2,3,7:32,8,2252,46,PIT,38,62,5,33,0,0,PIT,TEN,(7:32) (Shotgun) B.Roethlisberger pass incomplete short left to M.Moore (M.Griffin).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,B.Roethlisberger,00-0022924,1,Incomplete Pass,Short,8,0,0,left,0,NA,NA,None,0,NA,NA,M.Moore,00-0022217,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.205352117,0.124981122,0.002054693,0.184564573,0.200032116,0.003258875,0.279756505,0,0,0.893904871,-1.465555977,1.586493315,-3.052049291,0.520211201,0.479788799,0.476173741,0.523826259,0.520211201,-0.044037461,0.050148449,-0.09418591,2009
9/10/2009,2009091000,9,2,4,7:25,8,2245,7,PIT,38,62,5,33,0,1,PIT,TEN,"(7:25) (Punt formation) D.Sepulveda punts 46 yards to TEN 16, Center-G.Warren. C.Finnegan to TEN 27 for 11 yards (R.Mundy).",1,11,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,C.Finnegan,NA,R.Mundy,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.244280273,0.174425696,0.0029013,0.252075327,0.135106209,0.004368226,0.18684297,0,0,-0.571651106,-0.495751521,NA,NA,0.476173741,0.523826259,0.473428847,0.526571153,0.476173741,-0.002744893,NA,NA,2009
9/10/2009,2009091000,10,2,1,7:14,8,2234,11,TEN,27,73,10,60,0,0,TEN,PIT,"(7:14) K.Collins pass incomplete short left. Pressure by #92 J. Harrison, #99 Keisel.",1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Short,3,0,0,left,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.243152669,0.111796921,0.00265177,0.165871761,0.188352787,0.002615549,0.285558543,0,0,1.067402627,-0.577683761,-0.211069155,-0.366614606,0.473428847,0.526571153,0.490680272,0.509319728,0.526571153,-0.017251425,-0.006162905,-0.011088519,2009
9/10/2009,2009091000,10,2,2,7:07,8,2227,7,TEN,27,73,10,4,0,0,TEN,PIT,(7:07) L.White up the middle to TEN 31 for 4 yards (K.Fox).,1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.White,00-0024260,1,middle,NA,NA,None,0,NA,NA,NA,K.Fox,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.255750917,0.12919578,0.00347669,0.192250585,0.17277168,0.00283636,0.243717988,0,0,0.489718866,-0.220817012,NA,NA,0.490680272,0.509319728,0.496067846,0.503932154,0.509319728,-0.005387574,NA,NA,2009
9/10/2009,2009091000,10,2,3,6:31,7,2191,36,TEN,31,69,6,12,0,1,TEN,PIT,(6:31) (Shotgun) K.Collins pass short left to N.Washington to TEN 39 for 8 yards (D.Townsend).,1,8,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,4,4,0,left,0,NA,NA,None,0,NA,NA,N.Washington,00-0023367,1,NA,NA,NA,D.Townsend,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.272817231,0.136385513,0.003023944,0.19987784,0.154231977,0.003017847,0.230645648,0,0,0.268901854,1.577302734,-0.723276777,2.300579511,0.496067846,0.503932154,0.446954283,0.553045717,0.503932154,0.049113563,-0.021856709,0.070970273,2009
9/10/2009,2009091000,10,2,1,5:54,6,2154,37,TEN,39,61,10,15,0,0,TEN,PIT,(5:54) L.White left tackle to TEN 42 for 3 yards (B.Keisel; K.Fox).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.White,00-0024260,1,left,tackle,NA,None,0,NA,NA,NA,B.Keisel,K.Fox,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.2508979,0.081792758,9.39E-04,0.120774923,0.216901268,0.00253636,0.326158264,0,0,1.846204588,-0.235459053,NA,NA,0.446954283,0.553045717,0.454602595,0.545397405,0.553045717,-0.007648312,NA,NA,2009
9/10/2009,2009091000,10,2,2,5:19,6,2119,35,TEN,42,58,7,15,0,0,TEN,PIT,"(5:19) K.Collins pass incomplete short middle to J.Gage. Penalty on TEN-N.Washington, Illegal Formation, offsetting, enforced at TEN 42 - No Play. Penalty on PIT-T.Polamalu, Defensive Pass Interference, offsetting.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,K.Collins,None,1,Incomplete Pass,Short,0,0,0,middle,0,NA,NA,None,0,NA,NA,J.Gage,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.276805727,0.083987075,0.001032474,0.123920655,0.213576624,0.002651138,0.298026307,0,0,1.610745535,-0.012947472,NA,NA,0.454602595,0.545397405,0.455147478,0.544852522,0.545397405,-5.45E-04,NA,NA,2009
9/10/2009,2009091000,10,2,2,5:11,6,2111,8,TEN,42,58,7,30,0,1,TEN,PIT,(5:11) K.Collins pass short right to K.Britt ran ob at PIT 43 for 15 yards.,1,15,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,13,2,0,right,0,NA,NA,None,0,NA,NA,K.Britt,00-0027006,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.283275437,0.083202357,0.001022708,0.122725642,0.211688914,0.00262626,0.295458683,0,0,1.597798063,1.28663488,1.209576693,0.077058187,0.455147478,0.544852522,0.414105887,0.585894113,0.544852522,0.04104159,0.038901494,0.002140096,2009
9/10/2009,2009091000,10,2,1,4:46,5,2086,25,PIT,43,43,10,30,0,0,TEN,PIT,(4:46) K.Collins pass incomplete short right to J.Gage. Pressure by #91 Aa. Smith.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Short,8,0,0,right,0,NA,NA,None,0,NA,NA,J.Gage,00-0021982,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.211792725,0.050915355,1.97E-04,0.074790218,0.265745302,0.002409938,0.394149742,0,0,2.884432944,-0.47266085,0.468014697,-0.940675547,0.414105887,0.585894113,0.429858686,0.570141314,0.585894113,-0.015752799,0.015663533,-0.031416332,2009
9/10/2009,2009091000,10,2,2,4:40,5,2080,6,PIT,43,43,10,33,0,0,TEN,PIT,"(4:40) L.White right guard to PIT 40 for 3 yards (K.Fox, C.Hoke).",1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.White,00-0024260,1,right,guard,NA,None,0,NA,NA,NA,K.Fox,C.Hoke,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.231468124,0.059707023,3.78E-04,0.08894008,0.277342371,0.002590157,0.339574531,0,0,2.411772093,-0.451940235,NA,NA,0.429858686,0.570141314,0.445656504,0.554343496,0.570141314,-0.015797818,NA,NA,2009
9/10/2009,2009091000,10,2,3,4:01,5,2041,39,PIT,40,40,7,56,0,1,TEN,PIT,"(4:01) (Shotgun) K.Collins pass short left to B.Scaife to PIT 32 for 8 yards (T.Polamalu) [J.Farrior]. PENALTY on PIT-T.Polamalu, Face Mask (15 Yards), 15 yards, enforced at PIT 32.",1,8,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,5,3,1,left,0,NA,NA,None,0,NA,NA,B.Scaife,00-0023612,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,PIT,NA,T.Polamalu,15,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.265401667,0.063257895,4.08E-04,0.095885326,0.297172929,0.003004013,0.274870261,0,0,1.959831859,2.048492476,-0.702784801,2.751277277,0.445656504,0.554343496,0.377424044,0.622575956,0.554343496,0.06823246,-0.022364165,0.090596625,2009
9/10/2009,2009091000,10,2,1,3:37,4,2017,24,PIT,17,17,10,61,0,0,TEN,PIT,"(3:37) K.Collins pass short right to J.Gage to PIT 12 for 5 yards (I.Taylor, W.Gay).",1,5,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Complete,Short,-3,8,0,right,0,NA,NA,None,0,NA,NA,J.Gage,00-0021982,1,NA,NA,NA,I.Taylor,W.Gay,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.135709928,0.023660356,1.90E-05,0.034532252,0.327791115,0.002063155,0.476224211,0,0,4.008324335,-0.125264992,-0.607607252,0.48234226,0.377424044,0.622575956,0.382614927,0.617385073,0.622575956,-0.005190883,-0.021313896,0.016123013,2009
9/10/2009,2009091000,10,2,2,3:04,4,1984,33,PIT,12,12,5,60,0,0,TEN,PIT,(3:04) C.Johnson up the middle to PIT 13 for -1 yards (C.Hampton).,1,-1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Johnson,00-0026164,1,middle,NA,NA,None,0,NA,NA,NA,C.Hampton,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.140309475,0.021243854,2.69E-05,0.031274321,0.368628732,0.001947722,0.436569034,0,0,3.883059343,-0.82395674,NA,NA,0.382614927,0.617385073,0.411728534,0.588271466,0.617385073,-0.029113606,NA,NA,2009
9/10/2009,2009091000,10,2,3,2:28,3,1948,36,PIT,13,13,6,60,0,0,TEN,PIT,(2:28) (Shotgun) K.Collins pass incomplete short right to J.Gage (W.Gay).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Collins,00-0003292,1,Incomplete Pass,Short,13,0,0,right,0,NA,NA,None,0,NA,NA,J.Gage,00-0021982,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.182312985,0.025673497,5.23E-05,0.039998734,0.45886181,0.002414277,0.290686405,0,0,3.059102603,-0.242119912,3.940897397,-4.183017309,0.411728534,0.588271466,0.419983541,0.580016459,0.588271466,-0.008255007,0.138874103,-0.147129111,2009
9/10/2009,2009091000,10,2,4,2:22,3,1942,6,PIT,13,13,6,60,0,1,TEN,PIT,"(2:22) (Field Goal formation) R.Bironas 31 yard field goal is BLOCKED (A.Smith), Center-K.Amato, Holder-C.Hentrich.",1,0,0,0,NA,NA,NA,0,0,NA,Field Goal,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,Blocked,31,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,PIT,TEN,0,None,3,3,3,3,3,0.029165768,0.005558068,8.22E-05,0.008541699,0.950566373,1.37E-04,0.00594844,0,0,2.816982691,-3.236531745,NA,NA,0.419983541,0.580016459,0.503413166,0.496586834,0.580016459,-0.083429625,NA,NA,2009
